,accu,pre_micro,recall_micro,f1_micro,pre_macro,recall_macro,f1_macro
0,0.05140273163528977,0.05275624461670973,0.04939516129032258,0.05102040816326531,0.0004919589810292276,0.0051298334531439714,0.0007897731291348977
1,0.043958410237480004,0.05804724990771502,0.05434907834101382,0.05613732373415838,0.0008554965308114959,0.0085879200160552,0.0015199967108166792
2,0.5563245970222714,0.603359173126615,0.5649193548387097,0.5835068721366098,0.2316796058167371,0.23578284801194582,0.21895350904966943
3,0.7088716623600344,0.7619355235634305,0.7133928571428572,0.7368655917177367,0.435703917467555,0.3806528987200637,0.3884173610926498
4,0.7304971084040851,0.7844838193675403,0.7345046082949309,0.7586719819122986,0.4874018866547985,0.42733552512104656,0.4408794617633655
5,0.7408330257167467,0.7948812599975391,0.7442396313364056,0.7687273159992861,0.5222745606089999,0.45995725702596624,0.4729918742760924
6,0.7429863418235512,0.7971268610803495,0.7463421658986175,0.7708990301660023,0.5512301376927864,0.479614628707979,0.4968890059669274
7,0.7446782330503261,0.7990956072351422,0.7481854838709677,0.7728029987505206,0.580913426196719,0.5008129583199016,0.5178457633391971
8,0.746370124277101,0.8009413067552602,0.7499135944700461,0.7745879692985066,0.6025154844956013,0.519014893723668,0.5363767344346944
9,0.7438169066076042,0.7981727574750831,0.7473214285714286,0.7719105134765277,0.6108700410684441,0.5253082780003034,0.547143012305118
10,0.7429555801648825,0.797249907715024,0.7464573732718894,0.7710180282025346,0.6208925818598089,0.5397785586969883,0.5587138318046303
11,0.747723637258521,0.8016488249046388,0.7505760368663594,0.7752722080085678,0.6382605171779391,0.5554468267001355,0.5750032088731457
12,0.7439399532422788,0.7982958041097576,0.7474366359447004,0.77202951151306,0.6405921181639546,0.5655927668765844,0.5808410667019089
13,0.7461547926664206,0.8003875968992248,0.7493951612903226,0.7740524781341107,0.633758834385563,0.5564436083397686,0.5761163010727489
14,0.7453242278823674,0.8002337886058817,0.7492511520737327,0.7739037305884453,0.636401063815819,0.5644787190436205,0.5818421265079388
15,0.7417251138181371,0.7958656330749354,0.7451612903225806,0.7696793002915451,0.6546122679722112,0.568655274614446,0.589076141375755
16,0.7370493417005045,0.7909745293466224,0.740581797235023,0.7649491283393823,0.643731308340411,0.5621980464364023,0.5829361535539959
17,0.7403716008367172,0.7944813584348468,0.7438652073732719,0.7683405723805558,0.6405000850739291,0.5710641422417082,0.5859251944690266
18,0.7411714039621017,0.7955580164882491,0.7448732718894009,0.7693818052002142,0.6388552206571747,0.5751602240805124,0.5915649001767221
19,0.7377260981912145,0.792020425741356,0.741561059907834,0.7659606116499078,0.6495015070208885,0.5667154614382428,0.5886922891192155
20,0.7441552848529592,0.7992186538698166,0.7483006912442396,0.7729219967870529,0.6434441671391715,0.5752419733775839,0.587748273128404
21,0.7387719945859481,0.7934662236987818,0.7429147465437788,0.7673588385791634,0.6518839101434762,0.5748207266410497,0.5930577457361519
22,0.7336963209056232,0.7882059800664452,0.7379896313364055,0.7622716725174035,0.6458236780902091,0.5817369746129353,0.594320863859478
23,0.7360649686231081,0.7905131044665928,0.7401497695852535,0.7645028857023859,0.6391698324120019,0.5725361151803633,0.5881889803529918
24,0.7362803002337887,0.7906053894425987,0.7402361751152073,0.7645921342297852,0.6464459387703805,0.5804384242845179,0.5948740447495836
25,0.7388335179032853,0.7925126122800541,0.7420218894009216,0.7664366037960374,0.65284083111004,0.5822559733249649,0.5974388960910018
26,0.7389873261966285,0.7935277470161191,0.7429723502304147,0.7674183375974297,0.6438523391033066,0.5810641672625843,0.5953372444980666
27,0.7420634920634921,0.7973421926910299,0.7465437788018433,0.771107276729934,0.6667854325016602,0.5777088965327807,0.6000623846572712
28,0.736587916820475,0.7903900578319183,0.7400345622119816,0.7643838876658535,0.6468405508941009,0.5786008218930266,0.5945809993260311
29,0.7414174972314507,0.7962347729789591,0.7455069124423963,0.7700362944011424,0.6560202605017827,0.5899680649145903,0.6064006886824833
30,0.7395717977113326,0.7942660268241664,0.743663594470046,0.7681323258166239,0.6549457417337814,0.5811511897511199,0.5970604828417407
31,0.7370493417005045,0.7914974775439891,0.7410714285714286,0.7654548699946451,0.6566621652156042,0.5794692531741121,0.5957397262260777
32,0.7401870308847053,0.7949120216562077,0.7442684331797235,0.7687570655084192,0.6598758946180061,0.5798004772905768,0.5986470091747621
33,0.7386489479512736,0.7934969853574505,0.7429435483870968,0.7673885880882966,0.6653539953791537,0.5769268932723476,0.5977431540773364
34,0.7380952380952381,0.7933431770641073,0.7427995391705069,0.7672398405426311,0.6559376070564955,0.5861861014447205,0.5990600425382968
35,0.7391411344899717,0.7933124154054386,0.7427707373271889,0.7672100910334978,0.6774302896921036,0.5868700920944206,0.6099106067825367
36,0.7392641811246462,0.793373938722776,0.7428283410138249,0.7672695900517641,0.6659619920496137,0.5868416378784433,0.606813040543134
37,0.7379106681432263,0.7928202288667405,0.7423099078341013,0.7667340988873683,0.6734989962893653,0.5927060635397063,0.6122530610420016
38,0.7377260981912145,0.7923280423280423,0.7418490783410139,0.7662581067412387,0.6662012802816824,0.5947278493267489,0.6146641621670239
39,0.7353574504737296,0.7899286329518888,0.739602534562212,0.7639376450288571,0.6642611671808197,0.5802406443511794,0.602096418153235
40,0.7331733727082564,0.787129322013043,0.7369815668202765,0.761230439697745,0.6502719353861256,0.5862505765249695,0.5982022749245564
41,0.7393872277593208,0.79395841023748,0.7433755760368663,0.767834830725293,0.666313114710626,0.5851092315440176,0.6029300973987816
42,0.7415097822074567,0.7967577211763258,0.7459965437788019,0.7705420360564051,0.6682516717676357,0.5853995814624189,0.607281694680147
43,0.7402485542020426,0.7947889750215331,0.7441532258064516,0.7686380674718867,0.659322904017913,0.5976325098747317,0.611105368827128
44,0.7364341085271318,0.7911590992986341,0.7407546082949309,0.7651276253941811,0.6615010914404326,0.5902286861408921,0.6047817913931217
45,0.738864279561954,0.7938046019441368,0.7432315668202765,0.7676860831796275,0.6820791364506567,0.6022173526827264,0.6226847830368666
46,0.7382490463885812,0.7927279438907346,0.7422235023041475,0.7666448503599691,0.6812129616654639,0.5854547982654277,0.607254499695952
47,0.7360342069644396,0.7903285345145811,0.7399769585253456,0.7643243886475873,0.6680075900858636,0.5844651706221732,0.6044981737136758
48,0.7317275747508306,0.786114187276978,0.7360311059907834,0.7602487058963528,0.668784846120422,0.5940042460847033,0.6054420042329024
49,0.7410791189860957,0.7960194413682786,0.7453052995391705,0.7698280478372107,0.6677493493166966,0.5982395467134558,0.6134372252605051
